id,attribute,original,prediction,difference
e76,b,12.566666666666668,9.649571,2.917095247904461
e77,b,12.433333333333332,9.930366,2.502967770894367
e78,b,13.483333333333334,9.327535,4.15579865773519
e79,b,21.05666666666667,10.636878,10.419788653055829
e8,b,20.5,12.2360325,8.263967514038086
e80,b,21.21666666666667,11.587629,9.629037348429364
e81,b,22.51,11.474354,11.035646209716798
e82,b,18.933333333333334,12.989622,5.943711217244466
e83,b,18.32,13.014453,5.305547065734864
e84,b,18.500000000000004,13.218085,5.281914710998539
e9,b,20.83,11.69544,9.1345597076416
MAE,,,,8.326662343343099
